style-scope src,yt-simple-endpoint href,style-scope,yt-simple-endpoint,yt-simple-endpoint href 2,yt-core-attributed-string,style-scope 2,,,,
https://yt3.ggpht.com/h3HZMeXSfpjLoYP8gkudJoSuXvUaN8gsReeqd2xKL6KBv-4uivclpeNNtDTrf6yi77mNNoTZPg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@teteheva13,@teteheva13,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgzFUtEoNpqvzVoSO_h4AaABAg,Wah... Jadi pengen dodol eum....,2,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,,
https://yt3.ggpht.com/GNTOHCNhfjL-O1SxahmKMRoWJsYhp2dR2cDvHcn0XxPruo-X29l1B7ygRgxY1FAAvR85wFVK=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ummuhaekal1382,@ummuhaekal1382,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgzgXR8ZfS_sgWN36pl4AaABAg,komentnya lami teing..,3,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,,
https://yt3.ggpht.com/fPKvpjEQgfoqvVUpxTCiUN4I3_y-YQ-0Knxao3zxbG44X-kqyE6y9vAQN-NXaaTtbzooJANcUQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rochmanajiana1939,@rochmanajiana1939,8 bulan yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=Ugx54zSK6KhzywfO93F4AaABAg,Reusep dodol mung teu reseup pami tos nyeulap Kana koropok,,,,,
https://yt3.ggpht.com/35GUDiIItIsGpjMXaJiFXV_X7TkJ3jsHkOqrgAQeVaUld2ZGkmwVjB7bniTa-pxVR1FSOe2yGg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@beatpinkcommunityclub,@beatpinkcommunityclub,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgwXpE2TMN3nSosyrjV4AaABAg,Teringat dulu sering lewat samping pabrik dodol picnic,1,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,,
https://yt3.ggpht.com/ytc/AIdro_nHypebJr1rT5c9i93gHddTw6b-fW1vUAWRsBpecm0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sucinurjayanti5302,@sucinurjayanti5302,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgzmWXDMD7D_jFwI0Zl4AaABAg,"Aq pernah nyobain juga kak,dodol garut..enak,legit,dan macem2 rasanya..

salam Rafa Keisha",1,,❤ oleh @enydaniel15,,
,https://www.youtube.com/@koskosancewek,@koskosancewek,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgwzN0GPZKMhPJGJRcJ4AaABAg,Pada tahun 2017 saya sering ke garut dari bandung.... Saya sering jalan jalan kesana...! Saya rindu garut allhamdulillah dengan video ini rasa rinduku terobati.... Salam dari padang kak....,2,,❤ oleh @enydaniel15,1 balasan,·
,https://www.youtube.com/@iyudsaawakawak,@iyudsaawakawak,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgxGy94BAOmheG8jquZ4AaABAg,Inget dulu waktu masih suka ke garut ke pabrik dodol.... Hahahha,1,,❤ oleh @enydaniel15,2 balasan,·
,https://www.youtube.com/@obloliar6228,@obloliar6228,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgwSkUHMLEfxrD2CBZp4AaABAg,Nah Alhamdulillah mudhan2 ada oleh2 dr ka Eny d kirim ke Kalimantan  d tunggu y ka pngen icip,1,,❤ oleh @enydaniel15,,
,https://www.youtube.com/@mothon4032,@mothon4032,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgxBqu3psCWFr45d-jV4AaABAg,"Kangen dodol ini. Gimana caranya nih Min
 biar bisa dapetin dodolnya yg langsung dari pabrik tnpa harus kesana?",1,,❤ oleh @enydaniel15,,
,https://www.youtube.com/@irawatiefratami4358,@irawatiefratami4358,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgyuU7i2ZuMrXfTjP5l4AaABAg,Jalan jalan beli dodol Garut....ntar kirim ya ke Pangandaran de .....,2,,❤ oleh @enydaniel15,1 balasan,·
,https://www.youtube.com/@bertasihura2826,@bertasihura2826,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=Ugwh705NHwCE7qqsNQd4AaABAg,Harap di beri perhatian utk kebersihan varian dodol garut krn ada berapa kali sy beli jd kedapatan RAMBUT WANITA jd di beri perhatian kepala di tutup rapat agar rambut tdk berjatuhan di dodolnya &  lengket & di pastikan kebersihan meja & peralatan lainnya krn ini makanan lho..smoga kalian senang menerima masukan saran2 utk kemajuan dodol garut ini,,,,,
,https://www.youtube.com/@dketanchanel5071,@dketanchanel5071,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgxizryWM8vNnbJL7x14AaABAg,Masa Allah keliatan nya enak banget. Boleh tuh kapan2 ajak untuk bareng berkelana,1,,❤ oleh @enydaniel15,1 balasan,·
,https://www.youtube.com/@cintawisatakuliner7511,@cintawisatakuliner7511,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=Ugzee6mtutVmzw4J-1Z4AaABAg,kirim ke taiwan kk,3,,❤ oleh @enydaniel15,3 balasan,·
,https://www.youtube.com/@AgustinaNasution-hb6rg,@AgustinaNasution-hb6rg,1 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgxzMPTDUGw9xNwU2WJ4AaABAg,Alamat nya di mana bisa pedan dari medan ngak ya,1,,,,
,https://www.youtube.com/@RasilaDelpina,@RasilaDelpina,1 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=Ugwt504hPsjmaLRBJBp4AaABAg,Maa.p ada punya no wa pabrik dodol garut aku mau pesan tafi dari pabrik nyh langsung,1,,,,
,https://www.youtube.com/@yanyantoyanto,@yanyantoyanto,1 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgzJ6bNOAdgZ2ZpVyQt4AaABAg,Tampilkan no hp atau no wa toko atau pabrik dodol Garut,1,,,,
,https://www.youtube.com/@yatinurhayati6921,@yatinurhayati6921,2 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgyapX3H9FCOzsfuFNR4AaABAg&pp=0gcJCSMANpG00pGi,ada no kontak nya ga,1,,,,
https://yt3.ggpht.com/ytc/AIdro_nHypebJr1rT5c9i93gHddTw6b-fW1vUAWRsBpecm0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sucinurjayanti5302,@sucinurjayanti5302,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgzmWXDMD7D_jFwI0Zl4AaABAg,"Aq pernah nyobain juga kak,dodol garut..enak,legit,dan macem2 rasanya..

salam Rafa Keisha",1,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,,
https://yt3.ggpht.com/LkH_JIELoekm86bAQbTq_4nINhL0dng4YOKtMM-MV72ZD9HlHsDaQV70J_tnMiO0xRtn2p9xsw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@koskosancewek,@koskosancewek,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgwzN0GPZKMhPJGJRcJ4AaABAg,Pada tahun 2017 saya sering ke garut dari bandung.... Saya sering jalan jalan kesana...! Saya rindu garut allhamdulillah dengan video ini rasa rinduku terobati.... Salam dari padang kak....,2,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,1 balasan,·
https://yt3.ggpht.com/ytc/AIdro_ljR9_2OHwd03QdriL7_hcQekprHb0z-UDoqducAuIrBQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@iyudsaawakawak,@iyudsaawakawak,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgxGy94BAOmheG8jquZ4AaABAg,Inget dulu waktu masih suka ke garut ke pabrik dodol.... Hahahha,1,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,2 balasan,·
https://yt3.ggpht.com/ytc/AIdro_mLdDsexnCP06FIeeSrfPsYjwk0oJsdkp3Ly1bIK4NHDg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@obloliar6228,@obloliar6228,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgwSkUHMLEfxrD2CBZp4AaABAg,Nah Alhamdulillah mudhan2 ada oleh2 dr ka Eny d kirim ke Kalimantan  d tunggu y ka pngen icip,1,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,,
https://yt3.ggpht.com/ytc/AIdro_mNEAv5MPjwUYT_oMN-I_oKxZXRDcwTzQ5m2dLC8BLZIN_r2XL_arB8rM0NkGGWBLQJXQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@mothon4032,@mothon4032,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgxBqu3psCWFr45d-jV4AaABAg,"Kangen dodol ini. Gimana caranya nih Min
 biar bisa dapetin dodolnya yg langsung dari pabrik tnpa harus kesana?",1,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,,
https://yt3.ggpht.com/ytc/AIdro_lp_mjRWdMbYcWoGRrsM1yEVCi_9fT-1PXe0RcrnDy5WA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@irawatiefratami4358,@irawatiefratami4358,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgyuU7i2ZuMrXfTjP5l4AaABAg,Jalan jalan beli dodol Garut....ntar kirim ya ke Pangandaran de .....,2,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,1 balasan,·
https://yt3.ggpht.com/ytc/AIdro_mN1c1vzIft5ypy_rAQYCalK0QVpe02f37xaOHq7l5Pqc43B_9OZn0V4qqeYf-bVp7yIQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@bertasihura2826,@bertasihura2826,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=Ugwh705NHwCE7qqsNQd4AaABAg,Harap di beri perhatian utk kebersihan varian dodol garut krn ada berapa kali sy beli jd kedapatan RAMBUT WANITA jd di beri perhatian kepala di tutup rapat agar rambut tdk berjatuhan di dodolnya &  lengket & di pastikan kebersihan meja & peralatan lainnya krn ini makanan lho..smoga kalian senang menerima masukan saran2 utk kemajuan dodol garut ini,,,,,
https://yt3.ggpht.com/xju5gXCdBAM_CeaWetofzdWWjZ1v1YAHEzSuVkZEW13q7XsqMeU_e3vDmocK7YPzXg6hiqe2=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@dketanchanel5071,@dketanchanel5071,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgxizryWM8vNnbJL7x14AaABAg,Masa Allah keliatan nya enak banget. Boleh tuh kapan2 ajak untuk bareng berkelana,1,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,1 balasan,·
https://yt3.ggpht.com/VGE9wr_uRROxYAqxrAGB0VeIxlDiW2XTns7kEiHuGrGRNRaZP37B5LSTu-9pYP3GpgTe8Ni0cg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@cintawisatakuliner7511,@cintawisatakuliner7511,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=Ugzee6mtutVmzw4J-1Z4AaABAg,kirim ke taiwan kk,3,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,3 balasan,·
https://yt3.ggpht.com/ytc/AIdro_mIq3VHfPUrGhS9seKsJqeGzc2vC6doz0-nM2OENLkRxafGhMnaFzOjB0stCwcIPBngbw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@AgustinaNasution-hb6rg,@AgustinaNasution-hb6rg,1 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgxzMPTDUGw9xNwU2WJ4AaABAg,Alamat nya di mana bisa pedan dari medan ngak ya,1,,,,
https://yt3.ggpht.com/ytc/AIdro_l-WPruEngifbfolAJ9ooMYouWRIljSLSUdcbFXhpBKLR2w067aQRcH7LDc0zzrTdX9yg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@RasilaDelpina,@RasilaDelpina,1 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=Ugwt504hPsjmaLRBJBp4AaABAg,Maa.p ada punya no wa pabrik dodol garut aku mau pesan tafi dari pabrik nyh langsung,1,,,,
https://yt3.ggpht.com/ytc/AIdro_kXU1Xv4OYOu7deLcZHI6kKf3o91kpQLL-CfwjhqJVLoPaPmGybqUpU5CCFvbFBw46cpw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@yanyantoyanto,@yanyantoyanto,1 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgzJ6bNOAdgZ2ZpVyQt4AaABAg,Tampilkan no hp atau no wa toko atau pabrik dodol Garut,1,,,,
https://yt3.ggpht.com/ytc/AIdro_mcs__G4H9RxC8KlIb9zOmDFpOfY98OOHgbxjIKe3oyGvIH2hZmefgkOtHLuLWIC4IWQw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@yatinurhayati6921,@yatinurhayati6921,2 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=UgyapX3H9FCOzsfuFNR4AaABAg&pp=0gcJCSMANpG00pGi,ada no kontak nya ga,1,,,,
https://yt3.ggpht.com/cZwTu6GXqHg-yKupUVt34oLKOsiEcT1svuYi1wXmasI-YvXQSUIOINsj094P5Kt0367vuPlFWQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@basribass1238,@basribass1238,3 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=Ugwth17AQHl9NG2Q2wt4AaABAg,Ada nomor wa,1,,,,
https://yt3.ggpht.com/ytc/AIdro_mcs__G4H9RxC8KlIb9zOmDFpOfY98OOHgbxjIKe3oyGvIH2hZmefgkOtHLuLWIC4IWQw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@yatinurhayati6921,@yatinurhayati6921,2 tahun yang lalu,https://www.youtube.com/watch?v=7lPCIDfeSc0&lc=Ugwt1bMrU6jBL3P7SYZ4AaABAg&pp=0gcJCSMANpG00pGi,ada no kontak nya ga,1,https://yt3.ggpht.com/bkjcGznW2igi_m3djTrJHCdkk9cIUjbnKr3FUEAkgAemueYCelVXGEC_pgk1M2aRNav13HtAjA=s88-c-k-c0x00ffffff-no-rj,❤ oleh @enydaniel15,1 balasan,·
style-scope src,yt-simple-endpoint href,style-scope,yt-simple-endpoint,yt-simple-endpoint href 2,yt-core-attributed-string,yt-core-attributed-string 3,style-scope 3,dot,,
https://yt3.ggpht.com/1T8cfDKTy0JiigOghX8QT-3JEtjs1pn-2CW4wO-kae6rjOajDqVv-ocDNzRs_Lz16ukLE0YeKQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rasyaagustin9995,@rasyaagustin9995,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgxmBDAVC9A13cig7AJ4AaABAg,Aku suka dodol garut yang warna warni sama dodol kotak yang coklat sama dodol kotak juga tapi 2 warna warna krem dan coklat kaya cocacola dan dodol rasa kacang ijo dan dodol rasa ketan hitam,1 balasan,,,,
https://yt3.ggpht.com/ytc/AIdro_n7T2HLU7JQUvDRxPv3L4O8Bt6iJvjdFI3DbJCb2haaET6FyolDnJdpfFCiEZLMcXsZpw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@KisahLainya-ih1dt,@KisahLainya-ih1dt,4 minggu yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgwM45qifCHx1n7LT_p4AaABAg,"Enak  jenang Betawi,,",,,,,
https://yt3.ggpht.com/ytc/AIdro_m5evfCF_YxC_lDCZai6PdDPi8RLB_PVhrL3a1ARTLFBM2x9-KClsWFWW2FfUzwIrVBkQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@mahmudeliskandary4881,@mahmudeliskandary4881,1 tahun yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=Ugw6JYeYt8AxvdE3YTB4AaABAg,"Dodol garut kesukaan gw,",,,,,
https://yt3.ggpht.com/ytc/AIdro_kGQ86xU9BmNHQ5og4YAv1XEwCw4PIkymh6uOe5dC3eBUU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@tiyomolana287,@tiyomolana287,5 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgyFFSPKc9hAjaXspE54AaABAg,ih  enak pisan  dodol garut,,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@ismamulyasari6031,@ismamulyasari6031,1 tahun yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgwKtTxdOG5BAHqFJDd4AaABAg,Abi Oge Osok lamun kaditu soalna Aya anu rasa duren jeng coklat tuda,,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@jeery3395,@jeery3395,7 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgymWkB35oIBA3WKfiF4AaABAg,"Sama mbak,coklat wijen,nggk terlalu alot juga,yg beras ketan,buset,pegell mulut",,,,,
,https://www.youtube.com/@IbeySaputra-r9h,@IbeySaputra-r9h,6 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgyGK81k7_Q9Q4fhKb54AaABAg,Teh abi peryogi dodol kango ka palembang manawi ka hartos pangaosna,,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@DiyanKusmanasoniper,@DiyanKusmanasoniper,7 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=Ugyam-M6oekAMHXyWCN4AaABAg,Enakk....,,,,,
,https://www.youtube.com/@EkoPastio,@EkoPastio,6 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgyCKpkAjj4xkZLTuAN4AaABAg,Biar ga lengket caranya gmn yah saat di makan,,,,,
,https://www.youtube.com/@indonesia8704,@indonesia8704,5 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgxU9vjnoxIs89hOz-B4AaABAg,Lihat aja kepala jadi pusing karena terlalu cepat gerakan kameranya.,,,,,
,https://www.youtube.com/@Eyangnusantara99,@Eyangnusantara99,2 tahun yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgzppjbukhiAkC9hXaF4AaABAg,"Peryogi seer, 
Kanggo icalen deui,",,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@riyantoriyanto5004,@riyantoriyanto5004,6 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgyvItgcWEGFq5ANEWJ4AaABAg,Brp  1 kg  campur2 kk,,,,,
,https://www.youtube.com/@MamahHeru-m2g,@MamahHeru-m2g,1 tahun yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgxEUxOk_HUMVTXQ1754AaABAg,Hoyg kanggo icaleun deui ah,,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@sucinurcahyati-z7s,@sucinurcahyati-z7s,4 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgxtXHCQA_Ww0GIk33N4AaABAg,Berapa stu KLO ya ba,,,,,
,https://www.youtube.com/@ibukwati7883,@ibukwati7883,3 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgzuRdxRRR36GuXuA7V4AaABAg,Bisa cod,,,,,
,https://www.youtube.com/@wahyusetyawan164,@wahyusetyawan164,2 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgyOg1-ucb6vWw8X2pJ4AaABAg,Lokasi,,,,,
,https://www.youtube.com/@angelicasusanto1011,@angelicasusanto1011,1 tahun yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgzR0WB0iVxjGJUCJrh4AaABAg,Dodol incident,,,,,
,https://www.youtube.com/@kharissufangat,@kharissufangat,2 tahun yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgxU6Ht-z2a4Kwwiir94AaABAg,"Gw beli di Lazada dikirim yg rijek dodolnya pada peot
Dicampur sama yg baru bikin ,pada belepotan diplastik",,,,,
,https://www.youtube.com/@junitapanjaitan5051,@junitapanjaitan5051,6 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgydirosK3pS2f3MUAZ4AaABAg,Gmn cara belinya?,,,,,
,https://www.youtube.com/@Rian-d5g,@Rian-d5g,7 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=Ugz1yHRlWIbAu4V6i5R4AaABAg,Asalamualaikum .bisa pesen,,,,,
https://yt3.ggpht.com/rV_TbmM9xLeoyCo9uo4HfvNG-XqjLC4T3j4bgdYy6sg0sZU7nHRhI7_hnzDxUHcyfNnnLGgc1g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@indonesia8704,@indonesia8704,5 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgxU9vjnoxIs89hOz-B4AaABAg,Lihat aja kepala jadi pusing karena terlalu cepat gerakan kameranya.,,,,,
https://yt3.ggpht.com/Ovmzs_9s07knPSeqheGX3luMWHwUMCDq0ouSSw5YzcBcCNu55bcQKS9_YMPOWZC0Zp5qem1C=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Eyangnusantara99,@Eyangnusantara99,2 tahun yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgzppjbukhiAkC9hXaF4AaABAg,"Peryogi seer, 
Kanggo icalen deui,",,Terjemahkan ke bahasa Indonesia,,,
https://yt3.ggpht.com/ytc/AIdro_nLOZiVoOnOY9sRG6PEfbeJQZgNEc94Ld_-R0YhapW-QHpFlNNHtQIwpPu8VJKX5wVYKg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@riyantoriyanto5004,@riyantoriyanto5004,6 bulan yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgyvItgcWEGFq5ANEWJ4AaABAg,Brp  1 kg  campur2 kk,,,,,
https://yt3.ggpht.com/ytc/AIdro_lCcLaQxWcvI2EGO1Yx8JghVogwuIvweQtKO2WljVQO8Z9U-9WIqXep9b4I_4RwnbLfMQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MamahHeru-m2g,@MamahHeru-m2g,1 tahun yang lalu,https://www.youtube.com/watch?v=KZuAu2nyXwU&lc=UgxEUxOk_HUMVTXQ1754AaABAg,Hoyg kanggo icaleun deui ah,,Terjemahkan ke bahasa Indonesia,,,
